pdf_id`pdf_url`dl_status`scrape_status`num_pages`num_pages_scraped`is_fillable`text
1`SFGOV`https://www.sfgov.org`http://sfgov.org/`This website offers functionality that requires JavaScript. To easily turn ON JavaScript you can follow the instructions provided on the following websites: Enable JavaScript and WikiHow  	   Edwin M. Lee, the 43rd Mayor of San Francisco, passed away on December 12, 2017. Mayor Lee dedicated his life to helping others and serving the people of San Francisco. During his three decades of public service, Mayor Lee was a steadfast advocate for the powerless, a voice for the overlooked and a person who fought for those in need. He was a loving husband, caring father and cherished friend. He will be dearly missed.                    - Service 24x7     City and County of San Francisco 
90`Location Options  | SF Business Portal`http://businessportal.sfgov.org/grow/find-a-location`http://businessportal.sfgov.org/grow/find-a-location`       Jump to navigation                   Securely fill out and submit documents             Track your progress with checklists             Save time so you can focus on your business           Have an existing account?  Log In   [close window]   X You have 0 items in your folder. Add permits and other resources to download later. Content in your folder remains stored for 24 hours. Please download before closing the browser or email the list to yourself to return to your stored items anytime. View all in My Folder Where should you set up shop? That all depends on your business type and needs. Choose between a home-based business (also called home-occupancy business) and a commercial location, and assess other important factors like demographics, safety, traffic, zoning and building requirements, and ADA (Americans with Disabilities Act) access.   Last modified date: Wed, 07/01/2015 - 17:24 Before you commit to a location or building space, know what you’re getting into. Every location has zoning laws defining where you can or can’t legally operate a business. The San Francisco Planning Department enforces these zoning regulations (called the San Francisco Planning Code), reviews projects and proposals for compliance, and issues certain business and construction permits. Last modified date: Mon, 06/01/2015 - 17:06 Home-based businesses are some of the simplest businesses to set up in San Francisco. Many only require the most basic types of business registration. However, they still must follow the rules set by the Planning Department in the San Francisco Planning Code. Last modified date: Thu, 06/25/2015 - 11:45 Ready to start scouting out that perfect space? Create a clear vision of what you want and need. Whether you’re interested in a retail location or more cost-effective co-working space (a shared environment for independent workers), be mindful of the site’s potential impact on your business, employees, and customers. You can do this research online, at the library, talking with locals and realtors, and most importantly, walking the neighborhood yourself. Last modified date: Thu, 06/25/2015 - 11:49 The San Francisco Business Portal is the ultimate resource for starting, running, and growing a business in our City. With comprehensive information and tailored tools, the Portal helps you navigate the process and quickly learn what it takes to be compliant. Contact us for general advice or one-on-one assistance from a business counselor. We’re here to help. Share what you’ve learned with your network. Twitter Facebook Linkedin  © City & County of San Francisco Site by Tomorrow Partners 
91`Building & Inspections | SF Business Portal`http://businessportal.sfgov.org/grow/building-inspections`http://businessportal.sfgov.org/grow/building-inspections`       Jump to navigation                   Securely fill out and submit documents             Track your progress with checklists             Save time so you can focus on your business           Have an existing account?  Log In   [close window]   X You have 0 items in your folder. Add permits and other resources to download later. Content in your folder remains stored for 24 hours. Please download before closing the browser or email the list to yourself to return to your stored items anytime. View all in My Folder Planning to expand or build something new? You've found a space zoned for your business, but before you break ground, you'll need a building permit. During your project, prepare for inspections and verify you meet the building code, fire code, and other requirements, like Americans with Disabilities Act (ADA) access. Last modified date: Thu, 06/18/2015 - 16:33 You have a location zoned for your business, now it's time to go through the building permit process. From application to review to inspection, learn more about each step.  Last modified date: Thu, 07/09/2015 - 15:25 Making your business accessible to the disabled not only helps your customers, it’s the law. The Americans with Disabilities Act (ADA) is a Federal civil rights law that ensures equal access to those with disabilities or impairments. In addition, the State of California has its own disability codes and regulations. People often refer to both of these as ADA laws, but they are not the same. Last modified date: Mon, 05/04/2015 - 14:39 The San Francisco Business Portal is the ultimate resource for starting, running, and growing a business in our City. With comprehensive information and tailored tools, the Portal helps you navigate the process and quickly learn what it takes to be compliant. Contact us for general advice or one-on-one assistance from a business counselor. We’re here to help. Share what you’ve learned with your network. Twitter Facebook Linkedin  © City & County of San Francisco Site by Tomorrow Partners 
93`Export and Expand Globally | SF Business Portal`http://businessportal.sfgov.org/grow/export-and-expand-globally`http://businessportal.sfgov.org/grow/export-and-expand-globally`       Jump to navigation                   Securely fill out and submit documents             Track your progress with checklists             Save time so you can focus on your business           Have an existing account?  Log In   [close window]   X You have 0 items in your folder. Add permits and other resources to download later. Content in your folder remains stored for 24 hours. Please download before closing the browser or email the list to yourself to return to your stored items anytime. View all in My Folder Exporting your business means selling your goods and services around the world. The benefits of exporting include increased sales and revenues as well as making your business more competitive domestically and internationally. Take the time to educate yourself about these benefits and take advantage of the resources that exist to help you. Last modified date: Mon, 06/26/2017 - 18:01 Your business is only as strong as the opportunities you explore and use. Expose your brand to new markets to create a long-lasting business  Consider the following:  You might have many questions about whether your business is ready to expand. Start here to learn more and get connected to those that can help you. The Small Business Administration (SBA) has a short tutorial to help you understand what it takes to do business globally. The SBA provides free online export training. You should also complete this questionnaire, which will help you get more information about your exporting needs. For more information, the International Trade Administration provides an export education guide to walk you through everything you need to consider for exporting. There are many important things to consider when you begin your efforts to expand internationally, and it is essential to develop an export business plan that defines your goals, objectives, and strategies. The Small Business Administration has a free export business planner that can help you start designing your approach to selling your business to the world. As you develop your plan, contact the U.S. Commercial Service to speak with a trade specialist who can offer to help you further improve your export strategy. Additionally, the San Francisco Small Business Development Center can connect you with an export consultant with knowledge about exporting and expansion. Consider how your company will plan to finance this new operation. The Small Business Administration has information on export loans, and San Francisco has several loan options to consider as well. The International Trade Administration also has information about export financing for you to review as you continue to develop your plan. You should carefully analyze what geographies would be the most advantageous to your business. Start by researching where the best opportunities exist for your type of business. The International Trade Administration’s Market Intelligence provides you with country-specific information that will help you get an understanding of various markets' opportunities and challenges. To learn more about the economy and demographics of countries around the world, the World Factbook has regularly updated information that will aid in your research. San Francisco has several programs that focus on three key geographies: Latin America, China, and Asia. For more information about exporting to these regions, visit LatinSF, ChinaSF, and SFAsia. The Office of Economic and Workforce Development provides resources for you to consider as you conduct your analysis of different markets. Once developed, review your plan with experts. Contact the San Francisco office of U.S. Commercial Service to discuss your exporting plans. The Export Legal Assistance Network will provide legal consultation once you have developed your plan and spoken to the U.S. Commercial Service. As part of your strategy, you should visit your desired foreign market(s) to connect with your future buyers and partners. One avenue to help you connect with overseas partners is to join a trade mission. Export.gov has a schedule of upcoming trade missions that you may want to look into. BusinessUSA has a calendar of events and trade missions that you should explore as well. Assistance is available with connecting your business with overseas partners through Export.gov's Gold Key Matching Service. For more information about expanding your business overseas, please email the Office of Economic and Workforce Development at oewd@sfgov.org. We would be more than happy to help you out. Last modified date: Mon, 07/03/2017 - 11:37 Last modified date: Tue, 06/27/2017 - 12:26 http://oewd.org/International https://www.export.gov/welcome http://sfgov.org/osb https://business.usa.gov/export http://sfsbdc.org/ http://businessportal.ca.gov/Business-Assistance/International-Trade-Investment The San Francisco Business Portal is the ultimate resource for starting, running, and growing a business in our City. With comprehensive information and tailored tools, the Portal helps you navigate the process and quickly learn what it takes to be compliant. Contact us for general advice or one-on-one assistance from a business counselor. We’re here to help. Share what you’ve learned with your network. Twitter Facebook Linkedin  © City & County of San Francisco Site by Tomorrow Partners 
94`Permit Locator | SF Business Portal`http://businessportal.sfgov.org/permits-licenses`http://businessportal.sfgov.org/permits-licenses`       Jump to navigation                   Securely fill out and submit documents             Track your progress with checklists             Save time so you can focus on your business           Have an existing account?  Log In   [close window]   X You have 0 items in your folder. Add permits and other resources to download later. Content in your folder remains stored for 24 hours. Please download before closing the browser or email the list to yourself to return to your stored items anytime. View all in My Folder Last modified date: Fri, 09/26/2014 - 04:59 Find and submit permits, licenses, and forms that apply to your business by trying the search field or drilling down by type. If you're not sure where to begin, explore the Start a Business section or take a look at one of our Starter Kits. Contact us if you have additional questions. Last modified date: Tue, 02/09/2016 - 15:32 Select any filter and click on Apply to see results close Arrow icon Search if you know exactly which forms you’re looking for. Arrow Icon Filter by category to find permits and licenses for your specific business. Icon Go to the Starter Kits for a step-by-step guide. Icon Create a Business Portal account and add documents to My Folder to submit your applications online. Last modified date: Tue, 02/09/2016 - 15:33 Download all Add all to My Folder View Add to My Folder The San Francisco Business Portal is the ultimate resource for starting, running, and growing a business in our City. With comprehensive information and tailored tools, the Portal helps you navigate the process and quickly learn what it takes to be compliant. Contact us for general advice or one-on-one assistance from a business counselor. We’re here to help. Share what you’ve learned with your network. Twitter Facebook Linkedin  © City & County of San Francisco Site by Tomorrow Partners 
95`Resources | SF Business Portal`http://businessportal.sfgov.org/resource-locator`http://businessportal.sfgov.org/resource-locator`"       Jump to navigation                   Securely fill out and submit documents             Track your progress with checklists             Save time so you can focus on your business           Have an existing account?  Log In   [close window]   X You have 0 items in your folder. Add permits and other resources to download later. Content in your folder remains stored for 24 hours. Please download before closing the browser or email the list to yourself to return to your stored items anytime. View all in My Folder Last modified date: Fri, 08/29/2014 - 08:02 You know what running a successful business will look like, but you may need help to get there. The resource library may have what you’re looking for. The library features organizations, websites, courses, guides, templates, and other tools to help you on your way. It also explains common but confusing terms related to starting, maintaining, and growing your business. Last modified date: Wed, 10/15/2014 - 12:44 close Arrow icon Select from available resource types. Last modified date: Sat, 08/09/2014 - 12:01 View Download Add to My Folder Any new commercial lease or any amendment of an existing lease for a space of 7,500 square feet or less that is used as a “Public Accommodation” (as defined by the ADA), the landlord must give the existing or prospective tenant: (i) a written Disability Access Obligations Notice that must be signed by both the landlord and tenant, and (ii) a copy of the Small Business Commission’s Access Information Notice pamphlet (The Guide to Disabled Accessibility Compliance) in the tenant’s requested language.    View Download Add to My Folder The Guide to Accessibility Compliance brochure explains disabled access laws in detail and offers advice on how to protect your business from potential lawsuits. Since every business must comply with the Americans with Disability Act, this guide helps small businesses understand and meet those requirements. This brochure also serves as the Access Information Notice required by Administrative Code Chapter 38, where landlords must provide this information to tenants at the time of lease execution or amendment for spaces 7,500 sq. ft. or less. Link Link Link Link Link Link Any tangible property owned and used for your business. This includes all machinery, fixtures, office furniture and equipment is considered Business Personal Property. In general, business personal property is all property owned or leased by a business except licensed vehicles, business inventory, intangible assets or application software. Source / http://www.sfassessor.org/index.aspx A ""use"" in city planning refers to the way a building or piece of land is designated to be used. For example, a piece of land may be designated as residential, meaning it can only be ""used"" as a home. A Conditional Use (CU) is a type of land use that is not principally permitted in a particular Zoning District. Conditional Uses require a Planning Commission hearing in order to determine if the proposed use is necessary and desirable to the neighborhood, whether it may potentially have a negative impact on the surrounding neighborhood, and whether the use complies with the San Francisco General Plan. Source / http://www.sf-planning.org/index.aspx View The Office of the Treasurer & Tax Collector, serves as the banker, tax collector, collection agent, and investment officer for the City and County of San Francisco. View View View The SBA is dedicated to providing support to small businesses across the nation. The local San Francisco office offers advice, events and workshops, and information about SBA lenders and government contracts. The San Francisco Business Portal is the ultimate resource for starting, running, and growing a business in our City. With comprehensive information and tailored tools, the Portal helps you navigate the process and quickly learn what it takes to be compliant. Contact us for general advice or one-on-one assistance from a business counselor. We’re here to help. Share what you’ve learned with your network. Twitter Facebook Linkedin  © City & County of San Francisco Site by Tomorrow Partners "
96`Documents | SF Business Portal`http://businessportal.sfgov.org/resource-locator/documents`http://businessportal.sfgov.org/resource-locator/documents`       Jump to navigation                   Securely fill out and submit documents             Track your progress with checklists             Save time so you can focus on your business           Have an existing account?  Log In   [close window]   X You have 0 items in your folder. Add permits and other resources to download later. Content in your folder remains stored for 24 hours. Please download before closing the browser or email the list to yourself to return to your stored items anytime. View all in My Folder Last modified date: Fri, 08/29/2014 - 08:02 You know what running a successful business will look like, but you may need help to get there. The resource library may have what you’re looking for. The library features organizations, websites, courses, guides, templates, and other tools to help you on your way. It also explains common but confusing terms related to starting, maintaining, and growing your business. Last modified date: Wed, 10/15/2014 - 12:44 Select any filter and click on Apply to see results close Arrow icon Select from available resource types. Arrow Icon Search if you know exactly which document you’re looking for. Arrow Icon Filter your specific business need. Icon Add resources to My Folder and download at the end of your session. Last modified date: Sat, 08/09/2014 - 11:10 View Download Add to My Folder Any new commercial lease or any amendment of an existing lease for a space of 7,500 square feet or less that is used as a “Public Accommodation” (as defined by the ADA), the landlord must give the existing or prospective tenant: (i) a written Disability Access Obligations Notice that must be signed by both the landlord and tenant, and (ii) a copy of the Small Business Commission’s Access Information Notice pamphlet (The Guide to Disabled Accessibility Compliance) in the tenant’s requested language.    View Download Add to My Folder The Guide to Accessibility Compliance brochure explains disabled access laws in detail and offers advice on how to protect your business from potential lawsuits. Since every business must comply with the Americans with Disability Act, this guide helps small businesses understand and meet those requirements. This brochure also serves as the Access Information Notice required by Administrative Code Chapter 38, where landlords must provide this information to tenants at the time of lease execution or amendment for spaces 7,500 sq. ft. or less. The San Francisco Business Portal is the ultimate resource for starting, running, and growing a business in our City. With comprehensive information and tailored tools, the Portal helps you navigate the process and quickly learn what it takes to be compliant. Contact us for general advice or one-on-one assistance from a business counselor. We’re here to help. Share what you’ve learned with your network. Twitter Facebook Linkedin  © City & County of San Francisco Site by Tomorrow Partners 
97`Online Resources | SF Business Portal`http://businessportal.sfgov.org/resource-locator/online-resources`http://businessportal.sfgov.org/resource-locator/online-resources`       Jump to navigation                   Securely fill out and submit documents             Track your progress with checklists             Save time so you can focus on your business           Have an existing account?  Log In   [close window]   X You have 0 items in your folder. Add permits and other resources to download later. Content in your folder remains stored for 24 hours. Please download before closing the browser or email the list to yourself to return to your stored items anytime. View all in My Folder Last modified date: Fri, 08/29/2014 - 08:02 You know what running a successful business will look like, but you may need help to get there. The resource library may have what you’re looking for. The library features organizations, websites, courses, guides, templates, and other tools to help you on your way. It also explains common but confusing terms related to starting, maintaining, and growing your business. Last modified date: Wed, 10/15/2014 - 12:44 Select any filter and click on Apply to see results close Arrow icon Select from available resource types. Arrow Icon Search if you know exactly which online resources you’re looking for. Arrow Icon Filter by your specific business need. Last modified date: Sat, 08/09/2014 - 11:42 Link Link Link Link Link Link The San Francisco Business Portal is the ultimate resource for starting, running, and growing a business in our City. With comprehensive information and tailored tools, the Portal helps you navigate the process and quickly learn what it takes to be compliant. Contact us for general advice or one-on-one assistance from a business counselor. We’re here to help. Share what you’ve learned with your network. Twitter Facebook Linkedin  © City & County of San Francisco Site by Tomorrow Partners 
98`Terms | SF Business Portal`http://businessportal.sfgov.org/resource-locator/terms`http://businessportal.sfgov.org/resource-locator/terms`"       Jump to navigation                   Securely fill out and submit documents             Track your progress with checklists             Save time so you can focus on your business           Have an existing account?  Log In   [close window]   X You have 0 items in your folder. Add permits and other resources to download later. Content in your folder remains stored for 24 hours. Please download before closing the browser or email the list to yourself to return to your stored items anytime. View all in My Folder Last modified date: Fri, 08/29/2014 - 08:02 You know what running a successful business will look like, but you may need help to get there. The resource library may have what you’re looking for. The library features organizations, websites, courses, guides, templates, and other tools to help you on your way. It also explains common but confusing terms related to starting, maintaining, and growing your business. Last modified date: Wed, 10/15/2014 - 12:44 Select any filter and click on Apply to see results close Arrow icon Select from available resource types. Arrow Icon Search if you know exactly which online term you’re looking for. Arrow Icon Filter by alphabet. Last modified date: Sat, 08/09/2014 - 11:47 Any tangible property owned and used for your business. This includes all machinery, fixtures, office furniture and equipment is considered Business Personal Property. In general, business personal property is all property owned or leased by a business except licensed vehicles, business inventory, intangible assets or application software. Source / http://www.sfassessor.org/index.aspx A ""use"" in city planning refers to the way a building or piece of land is designated to be used. For example, a piece of land may be designated as residential, meaning it can only be ""used"" as a home. A Conditional Use (CU) is a type of land use that is not principally permitted in a particular Zoning District. Conditional Uses require a Planning Commission hearing in order to determine if the proposed use is necessary and desirable to the neighborhood, whether it may potentially have a negative impact on the surrounding neighborhood, and whether the use complies with the San Francisco General Plan. Source / http://www.sf-planning.org/index.aspx The San Francisco Business Portal is the ultimate resource for starting, running, and growing a business in our City. With comprehensive information and tailored tools, the Portal helps you navigate the process and quickly learn what it takes to be compliant. Contact us for general advice or one-on-one assistance from a business counselor. We’re here to help. Share what you’ve learned with your network. Twitter Facebook Linkedin  © City & County of San Francisco Site by Tomorrow Partners "
99`Departments | SF Business Portal`http://businessportal.sfgov.org/resource-locator/departments`http://businessportal.sfgov.org/resource-locator/departments`       Jump to navigation                   Securely fill out and submit documents             Track your progress with checklists             Save time so you can focus on your business           Have an existing account?  Log In   [close window]   X You have 0 items in your folder. Add permits and other resources to download later. Content in your folder remains stored for 24 hours. Please download before closing the browser or email the list to yourself to return to your stored items anytime. View all in My Folder Last modified date: Fri, 08/29/2014 - 08:02 You know what running a successful business will look like, but you may need help to get there. The resource library may have what you’re looking for. The library features organizations, websites, courses, guides, templates, and other tools to help you on your way. It also explains common but confusing terms related to starting, maintaining, and growing your business. Last modified date: Wed, 10/15/2014 - 12:44 Select any filter and click on Apply to see results close Arrow icon Select from available resource types. Arrow Icon Search if you know exactly which department you’re looking for. Arrow Icon Filter by agency type. Last modified date: Sat, 08/09/2014 - 11:57 View The Office of the Treasurer & Tax Collector, serves as the banker, tax collector, collection agent, and investment officer for the City and County of San Francisco. View View View The SBA is dedicated to providing support to small businesses across the nation. The local San Francisco office offers advice, events and workshops, and information about SBA lenders and government contracts. The San Francisco Business Portal is the ultimate resource for starting, running, and growing a business in our City. With comprehensive information and tailored tools, the Portal helps you navigate the process and quickly learn what it takes to be compliant. Contact us for general advice or one-on-one assistance from a business counselor. We’re here to help. Share what you’ve learned with your network. Twitter Facebook Linkedin  © City & County of San Francisco Site by Tomorrow Partners 
100`SF Business Portal`http://businessportal.sfgov.org/my-folder`http://businessportal.sfgov.org/my-folder`       Jump to navigation                   Securely fill out and submit documents             Track your progress with checklists             Save time so you can focus on your business           Have an existing account?  Log In   [close window]   X Send yourself a list of your folder content to return to your stored items anytime. Send 0 You have 0 documents in your folder. This list will be saved for 24 hours. Download My Folder Email My Folder list My Folder Starter Kits Permits & Licenses Documents Guides Please View this Site on a larger screen to use My Folder. The San Francisco Business Portal is the ultimate resource for starting, running, and growing a business in our City. With comprehensive information and tailored tools, the Portal helps you navigate the process and quickly learn what it takes to be compliant. Contact us for general advice or one-on-one assistance from a business counselor. We’re here to help. Share what you’ve learned with your network. Twitter Facebook Linkedin  © City & County of San Francisco Site by Tomorrow Partners 
